,x,y,z
0,0.5121217992229009,0.5615174072485913,0.2760392423260187
1,0.5329978620302722,0.5251124719137716,0.2839448280736967
2,0.5313958806137056,0.5589311304078228,0.3051147166593073
3,0.5339174857161606,0.5228602459315992,0.2856961262796899
4,0.5358495827443261,0.5074569299241609,0.3124511574056715
5,0.5491123449779416,0.4835693606585909,0.290650477735796
6,0.5396922814183907,0.4902837160913495,0.3300317069880188
7,0.5595537176327569,0.4645920568642909,0.3191379661240203
8,0.5728988231442093,0.4384566423679726,0.3437950628040121
9,0.5733257979135525,0.44391220001651077,0.3060491532193066
10,0.5959921030761339,0.4272675349805244,0.3343627109248294
11,0.5923543344713482,0.4346464652543285,0.3234767663134172
12,0.5855845141827398,0.4365102151102118,0.29954809950008204
13,0.5837699920693216,0.43747424029860515,0.2988821139041413
14,0.5862637534123637,0.4357554636148509,0.29709530562386766
15,0.5835213287352583,0.437070617167392,0.29643897253112916
16,0.5661279633552494,0.44177769744760886,0.2801404238740856
17,0.5636460077661983,0.4873661356428782,0.2733657959391028
18,0.5634378478208277,0.488666624815652,0.27494815677655104
19,0.5350039120834384,0.5205678506863682,0.2847514246537851
20,0.5954863490301585,0.42859093028574474,0.2901504780699211
21,0.6148837225876436,0.4221644793215805,0.30696614102351727
22,0.5994345941149042,0.42654159249452894,0.2867817730148532
23,0.6157121301176953,0.4257206471026492,0.2930736829771943
24,0.6163843527199471,0.42476519779204375,0.29029886674414906
25,0.6326556517206299,0.4222314157183408,0.2928877609155147
26,0.6304535444761845,0.41275469951257093,0.2806848064921846
27,0.6414188995581376,0.40308333686852377,0.2688019810500572
28,0.6337917142296878,0.4127895970239157,0.2532511858285809
29,0.6437980188624237,0.4008212727581531,0.26776275914279535
30,0.6357554417685463,0.41094875330047886,0.25153615875962065
31,0.6467207968504993,0.38747022741788406,0.2617112521977079
32,0.6382312717305265,0.39390091063342414,0.24484311303920275
33,0.6474946677371145,0.36950417182732903,0.23246481718270312
34,0.6232913499299297,0.4064293028312583,0.25426456872727066
35,0.6128239526413166,0.41270068262001064,0.2783399164642673
36,0.6083728863865872,0.40766318973238047,0.26008606765855297
37,0.5939742101439642,0.4230537347356671,0.2766279893338355
38,0.5990530974859352,0.4251537110433449,0.28339157257765424
39,0.6003544034258552,0.5751335994250564,0.36119072982502465
40,0.6247050704078527,0.5254320068926487,0.33388528326644273
41,0.6093014200754878,0.5728620684366081,0.337884946468331
42,0.6245974821214815,0.5455516101832969,0.30779328629792274
43,0.6115237604517731,0.5723513025205642,0.33243855866149186
44,0.6243670100435679,0.5486757170739076,0.3063412713787168
45,0.6262981789464197,0.5465453725063575,0.30460007117607363
46,0.6411872023548097,0.5180647338726342,0.2798031616996989
47,0.6418622093330029,0.5204837254090201,0.2780010764768571
48,0.6584014766742752,0.5062988522976835,0.26085139978745187
49,0.6579858621587724,0.5089542559109241,0.2596355927591079
50,0.6715826381303047,0.5097859304312918,0.24626431419818623
51,0.6726067687265227,0.5129398858316059,0.24338190967944853
52,0.6734768676456688,0.5126231723536461,0.24383377676685544
53,0.6741503524983474,0.5294939658381441,0.2306822040288212
54,0.6799710718411023,0.5201902150636033,0.26342473857865706
55,0.6732114238059326,0.5334858327608535,0.22759362575418535
56,0.6654101592936337,0.5432458128087092,0.2563931684334336
57,0.6677648503396616,0.5445762247412105,0.21158940419478484
58,0.6554022954103706,0.5638674205125531,0.21115760317653487
59,0.6586067408686669,0.5613794507037433,0.25306260932852065
60,0.6444131060703602,0.5464279460931836,0.2847330477726886
61,0.6458296480492371,0.48583309539450464,0.32030859201237544
