,x,y,z
0,0.5760921973610618,0.24180637890812728,0.7008734603925179
1,0.5484336117318223,0.5189612288719956,0.8967428387473881
2,0.3563481740815747,0.5438168841993679,0.2650466414237127
3,0.5886231596744282,0.5664467186076314,0.796989689119221
4,0.5028854023962126,0.5133965467973951,0.941054619955213
5,0.5471399779652459,0.3777544698258451,0.38757236263622585
6,0.5111294198365615,0.7173950233271058,0.12634038150088314
7,0.4903133091708654,0.38268779588160506,0.2701982812059338
8,0.5364796918916269,0.25000001322497595,0.1333475704701191
9,0.4416943121658668,0.3887470898924836,0.5536899006999569
10,0.6321102163335748,0.5309401399568415,0.6321288098863548
11,0.3662409597848538,0.5253915316601148,0.6362323055774302
12,0.6407665162199476,0.4939818776878514,0.3470736843947509
13,0.44235379954102605,0.3523085189410809,0.1101198381541966
14,0.6016075075364792,0.4117066501419767,0.4014840685586547
15,0.35985187036999466,0.5936108070750021,0.2479393477950211
16,0.607192831577061,0.445093212613473,0.24195806621243782
17,0.4006597029350346,0.6788950216187637,0.6374687821823377
18,0.47650453082848176,0.6222174391454227,0.03916015996515155
19,0.45296212244395667,0.5274950586829869,0.040324263737081895
20,0.46784836535382457,0.4000620163663888,0.7244430293413558
21,0.5502884934084443,0.4549258378895368,0.05544225831863945
22,0.5187551109404955,0.6892411269914521,0.1014016306051449
23,0.6077904464585527,0.6985157392523123,0.24835147267415253
24,0.5379224097753256,0.3821003054503536,0.5628354222830682
25,0.5542249648311569,0.29788897819234594,0.6683427690980147
26,0.5525555342431031,0.35898398730665215,0.6891963042968665
27,0.4997938958560819,0.7604694728321872,0.27967846046408046
28,0.3695384963107148,0.5459603524512436,0.11979033810721745
29,0.5414219817561217,0.6909828988811169,0.714255583870801
30,0.6098514878977339,0.4191675756108314,0.6442577632317309
31,0.5361087340958495,0.722505820215033,0.4575762996946091
32,0.4107585557031379,0.6649626633770402,0.1191271254571945
33,0.5381285065034249,0.6671885584543367,0.08099824638124711
34,0.3773703332725477,0.4433225102243935,0.3487223693067551
35,0.6350986708017464,0.6293896853298362,0.44499168657010724
36,0.41364405543197225,0.7180336180193271,0.2118720757107673
37,0.5525554999449411,0.24245724492642723,0.6953611926624622
38,0.521743572824486,0.38810460300779054,0.6507483295681984
39,0.42098120305186437,0.2535658123389174,0.14288956862699148
40,0.5690436460629205,0.3774528628226679,0.7015657463907023
41,0.5109439094214427,0.36480243823543335,0.9697847714225774
42,0.5826461858496703,0.7112937326076614,0.1898192093743073
43,0.6159107661874113,0.6596366507524425,0.27314984359666633
44,0.5939817283696969,0.4064717124481529,0.4437346413750649
45,0.4625721428374562,0.3879226269730343,0.7506183866188366
46,0.491988888909517,0.5017345399832184,0.943116291835324
47,0.609233184735753,0.4049053339417299,0.63726284488472
48,0.4458945857690665,0.5022403271875638,0.9232233850885823
49,0.4347898140748364,0.4847110497193001,0.8602633164566593
50,0.437139385556888,0.4706100349948797,0.8664463624554282
51,0.4330174973437691,0.4897362102154509,0.8511955820702402
52,0.641178650349596,0.558573696090767,0.585737733475015
53,0.6453007332279582,0.5854904855423289,0.5041220089127764
54,0.6444762795731918,0.5500824353041536,0.5502884864884147
55,0.6209807408783723,0.4532771252554274,0.5564714813180314
56,0.465581261484706,0.7220120379234776,0.5654079505145355
57,0.5762570964348112,0.6043897737882041,0.8035857636146838
58,0.4934047925365625,0.5405605611065784,0.9344595836744303
59,0.5723411640492344,0.3870983679886008,0.4266282932633141
60,0.4002474714727646,0.412592923910718,0.3598518638215332
61,0.5819866600049513,0.2522867157912874,0.6914014428366042
62,0.3968262418703003,0.39673309945305185,0.17779781360516556
63,0.6276667692257337,0.5528853923175825,0.10604913614235165
64,0.6382932479533832,0.5050288428209517,0.18260498000435604
65,0.4985572988018937,0.725062201254981,0.1302566014324248
66,0.4414674516086243,0.24206552284043675,0.6929096685744356
67,0.5643033619900858,0.5593774225270329,0.05090783716373985
68,0.5543897814039223,0.47623836796879987,0.9354901303975391
69,0.5624482949179939,0.4972382563992815,0.8829335082082365
70,0.564715496119734,0.49396125244194933,0.867888813437049
71,0.5620361607883455,0.47903952386524945,0.865724087626209
72,0.5620361607883455,0.4706100349948797,0.8668585336834292
73,0.5663641994942501,0.4735985636027863,0.8540804840334819
74,0.5661582436667079,0.4897362102154509,0.8511955820702402
75,0.4695589931327397,0.6394887327008252,0.794693212827261
76,0.48948890186496646,0.39544537256095447,0.6347895950421393
77,0.4432564482774233,0.7164716278236503,0.47932816126914923
78,0.4668178446342339,0.7268341740665103,0.44352848160287295
79,0.427823717875434,0.24010051719378842,0.7022872685142785
80,0.5109232878833228,0.7278023092044925,0.556265377164483
81,0.4103464215734896,0.2419634533650985,0.6965988235396194
82,0.5866404537539464,0.6500162586634454,0.08821168782041434
83,0.589035377232038,0.6416939191042585,0.09295197211474016
84,0.45960439426234334,0.38532582045111824,0.5513189145584173
85,0.5603874388742826,0.42652527288266795,0.9161785750014071
86,0.5155811780379238,0.39657605844142313,0.08491062473307684
87,0.568837477030588,0.281266134025308,0.13004955176193556
88,0.3810801939584136,0.4426629102255591,0.5544104397825473
