,x,y,z
0,0.6111835442141431,0.5829874493196721,0.10789730429754821
1,0.3750732143824478,0.8157157762388452,0.8399270437131404
2,0.6813219523864642,0.1733300119549791,0.11809395482991193
3,0.42174417363907013,0.8813440242544281,0.9443933039906514
4,0.5299047420172422,0.6097980514232423,0.22607489097276082
5,0.6356107012943346,0.5826356272979403,0.7552157031734733
6,0.406327541487589,0.8534561095534666,0.8785241737394104
7,0.49596184036019386,0.4214713676315164,0.10800801800678587
8,0.503213587059393,0.43146824062861905,0.6674979880209425
9,0.6544644808829405,0.34250166728154513,0.6235080835962465
10,0.7006316187985827,0.57173519966107,0.1688901995041209
11,0.49391139475783535,0.4674510295086145,0.14232766673986896
12,0.6621227620342209,0.20150500060443802,0.5725211450830743
13,0.4738956383111888,0.372142775629353,0.07876360574931038
14,0.6673845539868645,0.10309914555311434,0.5722587994316556
15,0.39132465209231426,0.727912471674268,0.9561845168072384
16,0.3053366219596898,0.7129752915987945,0.9768928248706131
17,0.33089978314185253,0.7748212157590165,0.9186789030971392
18,0.7241280150987077,0.5763021288882371,0.14332854809316725
19,0.4813053171178949,0.0901489640085059,0.7395345391499184
20,0.4929412951948774,0.47745511480636543,0.17215379035966588
21,0.6623641304382939,0.0881063237530812,0.6144405743230997
22,0.6808406084806533,0.593680624018531,0.5059970264485639
23,0.4909458300395574,0.43944071183203115,0.11090263451813195
24,0.6758924672003064,0.4128852487219455,0.22199656451832872
25,0.6773636686001979,0.1674999024852236,0.13459558042446373
26,0.4708208161193895,0.5070392298153551,0.15604485230017445
27,0.6799488518918873,0.15432935519049165,0.13206178072053473
28,0.6430967589065721,0.3408893694648768,0.6161524125136564
29,0.4796308555629455,0.19001705997880577,0.6807087473583379
30,0.3245444183481994,0.7692708162767252,0.9652547106155608
31,0.4873168602496991,0.16201083605572092,0.6859668585476721
32,0.6805188178067496,0.16348224637296654,0.123303025096462
33,0.6770113348161126,0.1222408013678705,0.1503809776422027
34,0.6674380326221778,0.09232523770733378,0.5943782476739311
35,0.49259576666280236,0.35750867778026585,0.0788312372610556
36,0.5316180044727368,0.5890439468222757,0.448387716674824
37,0.48123986988921247,0.09385789756662545,0.04702439228967035
38,0.57982851818644,0.8230950528580266,0.7526545586788348
39,0.6668066785681789,0.41583988511057857,0.6339907748870552
40,0.5207373130369028,0.4672522883674918,0.5191446654799337
41,0.4837036916681169,0.13291489660508304,0.0265297989906537
42,0.48559367200370124,0.19841555442910827,0.026478195446189578
43,0.6737172841582135,0.6277482930391849,0.35983222386633856
44,0.41324907865447286,0.7404640574600618,0.851653504614751
45,0.6923214340778481,0.260563131095547,0.1469589491251731
46,0.515182799809873,0.6944359223717892,0.2605140531312018
47,0.6820433444544571,0.6299021996758399,0.6550580690235202
48,0.6267531780068697,0.3600988205603046,0.6030347967124969
49,0.5489009748240447,0.692111952711336,0.7335189371483913
50,0.4869765124113373,0.8337045697052682,0.9439416445610407
51,0.6795013237015188,0.3180385037547504,0.17844859021671824
52,0.48076920194828643,0.6577256485536223,0.1762126085212982
53,0.6720373486872732,0.2016910190769448,0.12053521893957041
54,0.4729771257737333,0.2835707138374853,0.0801498276224446
55,0.49920094846583296,0.48131622891394865,0.2103157348222168
56,0.509645968550629,0.684306827384748,0.7913778468223573
57,0.4013697062962089,0.8467084651157344,0.946097167006697
58,0.6151515542185192,0.5963505295140876,0.11133624018454125
59,0.5897398846976725,0.7373037199905882,0.8027337232072742
60,0.6892705238366928,0.37214462627617595,0.19361707080719567
61,0.48766582381645024,0.24417069168046016,0.03223719961124223
62,0.6904729531980531,0.470317599958509,0.19014566508932274
63,0.48208025391863524,0.0924425022324171,0.7162325868922186
64,0.6551385206923249,0.1426038909942032,0.5912076311996467
65,0.5333358227746372,0.5038950634189211,0.43861381998383264
66,0.4866205626932661,0.23579831303064405,0.03842020509751205
67,0.5947796870467104,0.4483203420476297,0.7058077394913411
68,0.4928321746098936,0.22617362272613586,0.023268377280981134
69,0.4834597825867778,0.4380539407700212,0.1643053464513338
70,0.4867045621082722,0.14443153337091777,0.7091141554084972
71,0.6807465400267854,0.2954982750063412,0.15400203278562744
72,0.3711193766188459,0.7611390687115436,0.895877937282171
73,0.30536539549547015,0.7174582220635801,0.9570633916041914
74,0.4784009007755439,0.4434087318815802,0.6230084820908263
75,0.6036778585289756,0.5319562044127635,0.7210845099475723
76,0.6708401459606953,0.48728324418844715,0.512975822278082
77,0.4822298277993763,0.0992140449657936,0.7220643352146483
78,0.61899074473324,0.468037161339415,0.18853173359527933
79,0.5024913672190782,0.5115983540187902,0.5416025281120329
80,0.6801327608395656,0.12058453910737532,0.14180051481630968
81,0.40916652076071547,0.9008023930368387,0.8757888412739927
82,0.48998423428839893,0.18809359595362846,0.01233438661175246
83,0.7141997761659437,0.5001717517288649,0.40651312691373703
84,0.4806153476846847,0.23879986495191163,0.6826144491387462
85,0.4121549380724696,0.8822265251451258,0.9073421882627214
86,0.6856927737672911,0.5621279450179449,0.3558669163021589
87,0.6647967517088063,0.14908285069120608,0.5742250812472174
88,0.4877702540641226,0.5804222918972562,0.11324688068066088
89,0.6799270293760211,0.17087829097396806,0.120496759295457
90,0.5192237366594473,0.7631926191476848,0.7137656022859918
91,0.5121152172275527,0.5664822672728688,0.6749325208801245
92,0.6816769278328284,0.0967241447425745,0.15956495087780154
93,0.48012092343601176,0.1865645633255357,0.036894531659553094
94,0.45494952144036477,0.6780617715248822,0.5882650161259044
95,0.6801322776557415,0.09506439656893763,0.14589480889084236
96,0.49219787250467995,0.1375846182097749,0.6962321333740146
97,0.6450848632500787,0.3009446776464354,0.5969177748738886
98,0.47986538665175865,0.0868545566453243,0.030386004135630848
