,x,y,z
0,0.539756500058704,0.34108527131782945,0.0011425316333770752
1,0.5437321500645744,0.3449612403100775,0.0011425316333770752
2,0.559634750088056,0.4573643410852713,0.0011425316333770752
3,0.5715617001056672,0.4689922480620155,0.0011425316333770752
4,0.5755373501115375,0.4689922480620155,0.0011425316333770752
5,0.6033669001526303,0.43410852713178294,0.0011425316333770752
6,0.6073425501585007,0.437984496124031,0.0011425316333770752
7,0.5874643001291487,0.6085271317829457,0.0011425316333770752
8,0.5834886501232783,0.6046511627906976,0.0011425316333770752
9,0.5675860500997968,0.5542635658914729,0.0011425316333770752
10,0.5636104000939264,0.5503875968992248,0.0011425316333770752
11,0.559634750088056,0.5503875968992248,0.0011425316333770752
12,0.5357808500528336,0.5813953488372093,0.0011425316333770752
13,0.5,0.6666666666666666,0.0011425316333770752
14,0.49602434999412964,0.6705426356589147,0.0011425316333770752
15,0.4880730499823889,0.6627906976744186,0.0011425316333770752
16,0.4920486999882593,0.6589147286821705,0.0011425316333770752
17,0.5318052000469632,0.5465116279069767,0.0011425316333770752
18,0.5357808500528336,0.5426356589147286,0.0011425316333770752
19,0.5437321500645744,0.45348837209302323,0.0011425316333770752
20,0.539756500058704,0.4496124031007752,0.0011425316333770752
21,0.5318052000469632,0.34108527131782945,0.0011425316333770752
22,0.5318052000469632,0.26356589147286824,0.04271398733059564
23,0.5516834500763153,0.3798449612403101,0.04271398733059564
24,0.5675860500997968,0.39147286821705424,0.04271398733059564
25,0.5874643001291487,0.38372093023255816,0.04271398733059564
26,0.6152938501702415,0.36046511627906974,0.04271398733059564
27,0.6192695001761119,0.36046511627906974,0.04271398733059564
28,0.6232451501819822,0.375968992248062,0.04271398733059564
29,0.6192695001761119,0.38372093023255816,0.04271398733059564
30,0.5795130001174079,0.41472868217054265,0.04271398733059564
31,0.5636104000939264,0.41472868217054265,0.04271398733059564
32,0.539756500058704,0.3875968992248062,0.04271398733059564
33,0.5357808500528336,0.3875968992248062,0.04271398733059564
34,0.5318052000469632,0.38372093023255816,0.04271398733059564
35,0.5159026000234817,0.2596899224806202,0.04271398733059564
36,0.5198782500293521,0.2558139534883721,0.04271398733059564
37,0.5198782500293521,0.25193798449612403,0.04271398733059564
38,0.3608522497945362,0.5193798449612403,0.04271398733059564
39,0.35687659978866576,0.5232558139534884,0.04271398733059564
40,0.3529009497827954,0.4573643410852713,0.04271398733059564
41,0.35687659978866576,0.45348837209302323,0.04271398733059564
42,0.38470614982975854,0.35271317829457366,0.04271398733059564
43,0.3926574498414993,0.3449612403100775,0.04271398733059564
44,0.3926574498414993,0.3372093023255814,0.04271398733059564
45,0.559634750088056,0.6046511627906976,0.04271398733059564
46,0.5954156001408895,0.6627906976744186,0.04271398733059564
47,0.5954156001408895,0.686046511627907,0.04271398733059564
48,0.5914399501350192,0.689922480620155,0.04271398733059564
49,0.5874643001291487,0.689922480620155,0.04271398733059564
50,0.5755373501115375,0.6627906976744186,0.04271398733059564
51,0.5437321500645744,0.624031007751938,0.04271398733059564
52,0.5357808500528336,0.624031007751938,0.04271398733059564
53,0.4642191499471665,0.7403100775193798,0.04271398733059564
54,0.4602434999412961,0.7403100775193798,0.04271398733059564
55,0.4562678499354257,0.7364341085271318,0.04271398733059564
56,0.4920486999882593,0.6550387596899224,0.04271398733059564
